Representation,Algorithm,Distance metric,Subset size,N clusters,V-measure,Adj. RS,Hopkins,Silhouette Score,Modularity,Homogeneity,Completeness,Trustworthiness,Continuity
Spectrogram,kMeans,euclidean,500,2,0.4599277003589933,0.32459069801827956,0.9436231353783123,0.203421579028326,,0.32296568789918756,0.7985910266528186,0.9355790030488442,0.9594380677485228
Spectrogram,HDBSCAN,euclidean,500,3,0.5813708868423555,0.43556935068478175,0.9436231353783123,0.203421579028326,,0.4631957035058024,0.7804999447471643,0.9355790030488442,0.9594380677485228
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9436231353783123,0.4241311252117157,0.6088950830794201,0.4583482260950433,0.5163413608565798,0.9355790030488442,0.9594380677485228
VAE,kMeans-preset,euclidean,500,6,0.4989450106732812,0.45897517107931557,0.9885664942770064,0.23068161157217623,,0.5039436410161388,0.49404456948353836,0.9492436937759718,0.9555557189547284
VAE,kMeans,euclidean,500,3,0.5784614216432589,0.44178993777636094,0.9885664942770064,0.23068161157217623,,0.46107577668332533,0.7760320260814555,0.9492436937759718,0.9555557189547284
VAE,HDBSCAN,euclidean,500,3,0.5784614216432589,0.44178993777636094,0.9885664942770064,0.23068161157217623,,0.46107577668332533,0.7760320260814555,0.9492436937759718,0.9555557189547284
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9885664942770064,0.585358738899231,0.6435841479714516,0.48743546135772203,0.5279246133798677,0.9492436937759718,0.9555557189547284
PAF,kMeans-preset,euclidean,500,6,0.6194033928772682,0.5299273930656072,0.9637212164137501,0.2219449342904296,,0.6212085552993045,0.6176086912565826,0.95034188771205,0.9481389849939077
PAF,kMeans,euclidean,500,4,0.6631987254321084,0.5844025622919089,0.9637212164137501,0.2219449342904296,,0.5937772689897571,0.7510021221495723,0.95034188771205,0.9481389849939077
PAF,HDBSCAN,euclidean,500,7,0.675796746176647,0.6548674225413906,0.9637212164137501,0.2219449342904296,,0.6833188661954638,0.6684384331429587,0.95034188771205,0.9481389849939077
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9637212164137501,0.555073082447052,0.6744314969118443,0.6114820176533036,0.5954547840081659,0.95034188771205,0.9481389849939077
LFCC,kMeans-preset,euclidean,500,6,0.44331550542641296,0.3763987357999775,0.9942596941357693,0.3506434036526378,,0.4507450104466336,0.4361269459105019,0.9718445619958447,0.9893466024214145
LFCC,kMeans,euclidean,500,4,0.5156249430389507,0.4469154971024936,0.9942596941357693,0.3506434036526378,,0.46386878401139153,0.5803809464531798,0.9718445619958447,0.9893466024214145
LFCC,HDBSCAN,euclidean,500,18,0.39717133800231785,0.40348397250731954,0.9942596941357693,0.3506434036526378,,0.48050615612072245,0.33847003262285197,0.9718445619958447,0.9893466024214145
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9942596941357693,0.5574485063552856,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9718445619958447,0.9893466024214145
Spectrogram,kMeans-preset,euclidean,500,6,0.4860294224562453,0.40540902507578097,0.9395438293244448,0.2037793834717819,,0.4946830504232756,0.47767334990373894,0.9364675001637351,0.9599737937296077
Spectrogram,kMeans,euclidean,500,2,0.4585139109577215,0.3236221282031972,0.9395438293244448,0.2037793834717819,,0.32202433354347854,0.7958219779248561,0.9364675001637351,0.9599737937296077
Spectrogram,HDBSCAN,euclidean,500,3,0.5821355415105776,0.4349464110614414,0.9395438293244448,0.2037793834717819,,0.4620502624733699,0.7865597145277652,0.9364675001637351,0.9599737937296077
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9395438293244448,0.42087703943252563,0.6088907388747988,0.4583482260950433,0.5163413608565798,0.9364675001637351,0.9599737937296077
VAE,kMeans-preset,euclidean,500,6,0.49759817021506514,0.40859601600690987,0.9879268570985096,0.2306780714392707,,0.49268015520967384,0.5026153600829544,0.9493437182628068,0.9552982062745398
VAE,kMeans,euclidean,500,3,0.579766137449631,0.44281426244415606,0.9879268570985096,0.2306780714392707,,0.4621606987866895,0.7776550069801518,0.9493437182628068,0.9552982062745398
VAE,HDBSCAN,euclidean,500,3,0.579766137449631,0.44281426244415606,0.9879268570985096,0.2306780714392707,,0.4621606987866895,0.7776550069801518,0.9493437182628068,0.9552982062745398
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9879268570985096,0.5874825119972229,0.6435966733999661,0.48743546135772203,0.5279246133798677,0.9493437182628068,0.9552982062745398
PAF,kMeans-preset,euclidean,500,6,0.6232617778976337,0.5786202600091754,0.9652899582538905,0.22190019932237043,,0.6355233061516775,0.6114644317829037,0.9500275576257137,0.9483880525673763
PAF,kMeans,euclidean,500,4,0.6643211636182886,0.5861946702017945,0.9652899582538905,0.22190019932237043,,0.5948856845975998,0.7521077088129419,0.9500275576257137,0.9483880525673763
PAF,HDBSCAN,euclidean,500,7,0.6731448010362376,0.650893078102683,0.9652899582538905,0.22190019932237043,,0.6804151688629967,0.6660281611723811,0.9500275576257137,0.9483880525673763
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9652899582538905,0.5576339364051819,0.6744235610697632,0.6114820176533036,0.5954547840081659,0.9500275576257137,0.9483880525673763
LFCC,kMeans-preset,euclidean,500,6,0.46964347114349203,0.43559897101060074,0.9943522851036358,0.35064276601172123,,0.4745982150359313,0.4647911121350686,0.9719921344899229,0.9898432566073413
LFCC,kMeans,euclidean,500,19,0.37103298928092826,0.17373339860757372,0.9943522851036358,0.35064276601172123,,0.49688367645380227,0.29604956233003726,0.9719921344899229,0.9898432566073413
LFCC,HDBSCAN,euclidean,500,22,0.37981858713877265,0.3941194082788925,0.9943522851036358,0.35064276601172123,,0.4733983339214681,0.3171295195761181,0.9719921344899229,0.9898432566073413
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9943522851036358,0.55689537525177,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9719921344899229,0.9898432566073413
Spectrogram,kMeans-preset,euclidean,500,6,0.48495793771784307,0.4071161756645839,0.9698208409598772,0.20378081515607574,,0.48852912871785287,0.4814385792594819,0.9364916966819042,0.9615891402874447
Spectrogram,kMeans,euclidean,500,2,0.4600861849584296,0.32424761188882495,0.9698208409598772,0.20378081515607574,,0.32315318589599257,0.7984006405757653,0.9364916966819042,0.9615891402874447
Spectrogram,HDBSCAN,euclidean,500,3,0.5804317946430153,0.43341677168720466,0.9698208409598772,0.20378081515607574,,0.46204493358439847,0.7803848983817646,0.9364916966819042,0.9615891402874447
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9698208409598772,0.4221762418746948,0.6088903142866687,0.4583482260950433,0.5163413608565798,0.9364916966819042,0.9615891402874447
VAE,kMeans-preset,euclidean,500,6,0.49683944182253864,0.4578673095640104,0.9876751512001638,0.23059560007495988,,0.5014373571068452,0.49232508128674496,0.9498693056228305,0.9555004550887773
VAE,kMeans,euclidean,500,3,0.574668696153227,0.4393520803204574,0.9876751512001638,0.23059560007495988,,0.45805269893667916,0.7709439141758437,0.9498693056228305,0.9555004550887773
VAE,HDBSCAN,euclidean,500,3,0.5746686961532271,0.4393520803204574,0.9876751512001638,0.23059560007495988,,0.4580526989366792,0.7709439141758438,0.9498693056228305,0.9555004550887773
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9876751512001638,0.5809642672538757,0.6435759363387968,0.48743546135772203,0.5279246133798677,0.9498693056228305,0.9555004550887773
PAF,kMeans-preset,euclidean,500,6,0.6307364997843734,0.5956681863063306,0.9679462816749441,0.22196446011513574,,0.6431302398463069,0.6188114070867798,0.9502475779720788,0.9463195492210439
PAF,kMeans,euclidean,500,4,0.6832874227813346,0.6177505524695007,0.9679462816749441,0.22196446011513574,,0.6136389357296913,0.7707704573342109,0.9502475779720788,0.9463195492210439
PAF,HDBSCAN,euclidean,500,7,0.6747029756533476,0.6525984118840371,0.9679462816749441,0.22196446011513574,,0.6814394344808311,0.6680984013570594,0.9502475779720788,0.9463195492210439
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9679462816749441,0.5535825490951538,0.6744314969118443,0.6114820176533036,0.5954547840081659,0.9502475779720788,0.9463195492210439
LFCC,kMeans-preset,euclidean,500,6,0.4702459233601675,0.43565880990756783,0.9943790407285815,0.3506434036526378,,0.4751005381869385,0.4654895147302395,0.9719109650387789,0.9895943722099135
LFCC,kMeans,euclidean,500,15,0.38555991821826646,0.21032283482076458,0.9943790407285815,0.3506434036526378,,0.4910582248266769,0.31737540204131076,0.9719109650387789,0.9895943722099135
LFCC,HDBSCAN,euclidean,500,18,0.39629809301962454,0.4027728700517999,0.9943790407285815,0.3506434036526378,,0.47932694685172905,0.3377867797207199,0.9719109650387789,0.9895943722099135
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9943790407285815,0.549284040927887,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9719109650387789,0.9895943722099135
Spectrogram,kMeans-preset,euclidean,500,6,0.5063374431830149,0.4714553546318951,0.9511448482930479,0.20395188420266042,,0.5112897471924318,0.5014801539634417,0.9357064486433999,0.9593109383918491
Spectrogram,kMeans,euclidean,500,2,0.456845084578375,0.322715809510657,0.9511448482930479,0.20395188420266042,,0.32085228033033547,0.7929254710178997,0.9357064486433999,0.9593109383918491
Spectrogram,HDBSCAN,euclidean,500,3,0.5808938444031302,0.4339119843285763,0.9511448482930479,0.20395188420266042,,0.4610155280705302,0.7850245391469068,0.9357064486433999,0.9593109383918491
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9511448482930479,0.42583373188972473,0.608904268247914,0.4583482260950433,0.5163413608565798,0.9357064486433999,0.9593109383918491
VAE,kMeans-preset,euclidean,500,6,0.48259774450779386,0.4075368960525119,0.968344895853715,0.23076201434462662,,0.4921912488670525,0.47337107204328427,0.9487797416975892,0.956043357768902
VAE,kMeans,euclidean,500,3,0.5793765889024513,0.4425379747139605,0.968344895853715,0.23076201434462662,,0.46182663786339573,0.7771991318311496,0.9487797416975892,0.956043357768902
VAE,HDBSCAN,euclidean,500,3,0.5793765889024513,0.4425379747139605,0.968344895853715,0.23076201434462662,,0.46182663786339573,0.7771991318311496,0.9487797416975892,0.956043357768902
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.968344895853715,0.5777769684791565,0.643603502717564,0.48743546135772203,0.5279246133798677,0.9487797416975892,0.956043357768902
PAF,kMeans-preset,euclidean,500,6,0.6279158598736714,0.5879943434255577,0.9687488556690886,0.22189832523478892,,0.6403639752558135,0.6159424770486902,0.9500950407160593,0.9460810488314492
PAF,kMeans,euclidean,500,4,0.6613322078572456,0.5815976085999457,0.9687488556690886,0.22189832523478892,,0.5919569749037298,0.7491272307153733,0.9500950407160593,0.9460810488314492
PAF,HDBSCAN,euclidean,500,7,0.6752516447037636,0.6512211467844823,0.9687488556690886,0.22189832523478892,,0.6832944045923547,0.6673960177799514,0.9500950407160593,0.9460810488314492
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9687488556690886,0.558060884475708,0.6744235610697632,0.6114820176533036,0.5954547840081659,0.9500950407160593,0.9460810488314492
LFCC,kMeans-preset,euclidean,500,6,0.4724579341474234,0.437440128537009,0.9951878835278851,0.3506434036526378,,0.47632003180069793,0.4686579620809565,0.9715320463891596,0.989246999585089
LFCC,kMeans,euclidean,500,14,0.38913602720237606,0.23458852972216876,0.9951878835278851,0.3506434036526378,,0.4934812979471535,0.3212158205045986,0.9715320463891596,0.989246999585089
LFCC,HDBSCAN,euclidean,500,16,0.3997405090082139,0.402530917182995,0.9951878835278851,0.3506434036526378,,0.47630867136124144,0.34438026541254724,0.9715320463891596,0.989246999585089
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9951878835278851,0.559859573841095,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9715320463891596,0.989246999585089
Spectrogram,kMeans-preset,euclidean,500,6,0.5049202951073807,0.47381900740692595,0.9292661021723079,0.21158060715716528,,0.5097048998630683,0.5002246812541805,0.9366240050819254,0.9594544188022949
Spectrogram,kMeans,euclidean,500,2,0.45787332567297695,0.32346398739452564,0.9292661021723079,0.21158060715716528,,0.3215660973247634,0.7947610779401171,0.9366240050819254,0.9594544188022949
Spectrogram,HDBSCAN,euclidean,500,3,0.5806810775250965,0.43409479929050077,0.9292661021723079,0.21158060715716528,,0.46180625616611776,0.7819701760183736,0.9366240050819254,0.9594544188022949
Spectrogram,Leiden,euclidean,500,5,0.48114309792594745,0.36773765647837664,0.9292661021723079,0.433001309633255,0.6142922323519392,0.45499019018366904,0.5104859082787556,0.9366240050819254,0.9594544188022949
VAE,kMeans-preset,euclidean,500,6,0.49674381656665817,0.45790302300667984,0.9628125036162759,0.23068751532342685,,0.5012129229676213,0.4923537041218301,0.9498003173784122,0.9550359897718647
VAE,kMeans,euclidean,500,3,0.5759891455748894,0.4399828365183153,0.9628125036162759,0.23068751532342685,,0.4590836740617204,0.772776322982385,0.9498003173784122,0.9550359897718647
VAE,HDBSCAN,euclidean,500,3,0.5759891455748894,0.4399828365183153,0.9628125036162759,0.23068751532342685,,0.4590836740617204,0.772776322982385,0.9498003173784122,0.9550359897718647
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9628125036162759,0.5847914814949036,0.6435925942948207,0.48743546135772203,0.5279246133798677,0.9498003173784122,0.9550359897718647
PAF,kMeans-preset,euclidean,500,6,0.6228970411383906,0.5791383819986669,0.95929406524779,0.22190019932237043,,0.6349287434370232,0.6113128526287603,0.9491919845620616,0.9486125745513526
PAF,kMeans,euclidean,500,4,0.6599094948411333,0.5790915621195626,0.95929406524779,0.22190019932237043,,0.5905174831535585,0.7477817058269792,0.9491919845620616,0.9486125745513526
PAF,HDBSCAN,euclidean,500,7,0.6779612106901433,0.6492443429213531,0.95929406524779,0.22190019932237043,,0.6750398196423291,0.6809079976363323,0.9491919845620616,0.9486125745513526
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.95929406524779,0.5547183752059937,0.6744235610697632,0.6114820176533036,0.5954547840081659,0.9491919845620616,0.9486125745513526
LFCC,kMeans-preset,euclidean,500,6,0.44630474298450173,0.3575517667750711,0.9951339586106319,0.3506434036526378,,0.4539529077629829,0.4389100196642769,0.9708120159335506,0.9893054897686677
LFCC,kMeans,euclidean,500,19,0.37092095567428696,0.17994001462453527,0.9951339586106319,0.3506434036526378,,0.49662190871291556,0.2959998488085852,0.9708120159335506,0.9893054897686677
LFCC,HDBSCAN,euclidean,500,18,0.3963026396676555,0.4028172960025296,0.9951339586106319,0.3506434036526378,,0.47939266010782483,0.33776075816759227,0.9708120159335506,0.9893054897686677
LFCC,Leiden,euclidean,500,7,0.4552886647197906,0.31866779651895316,0.9951339586106319,0.5583246946334839,0.7657893100155282,0.4813607577152921,0.43189575984627965,0.9708120159335506,0.9893054897686677
Spectrogram,kMeans-preset,euclidean,500,6,0.5088842041731263,0.47532095981601213,0.9368966634107804,0.20342252498127858,,0.5137371473404109,0.5041220882615721,0.9354204866503548,0.9593506945050471
Spectrogram,kMeans,euclidean,500,2,0.45772445895583835,0.3231825850602092,0.9368966634107804,0.20342252498127858,,0.3214862942136051,0.7943515570200705,0.9354204866503548,0.9593506945050471
Spectrogram,HDBSCAN,euclidean,500,3,0.5849700399974567,0.4374511208568663,0.9368966634107804,0.20342252498127858,,0.4644627680899734,0.789918483764449,0.9354204866503548,0.9593506945050471
Spectrogram,Leiden,euclidean,500,5,0.48561952436219136,0.3758021556966255,0.9368966634107804,0.42153215408325195,0.6088900862126757,0.4583482260950433,0.5163413608565798,0.9354204866503548,0.9593506945050471
VAE,kMeans-preset,euclidean,500,6,0.48255462199928467,0.4069960558915367,0.9860877651707408,0.2307088651307633,,0.49208179108307043,0.4733893561427493,0.9496191424492676,0.9554794140371257
VAE,kMeans,euclidean,500,3,0.5771862760584736,0.440768243002831,0.9860877651707408,0.2307088651307633,,0.4600144716818506,0.7744486470427278,0.9496191424492676,0.9554794140371257
VAE,HDBSCAN,euclidean,500,3,0.5771862760584736,0.440768243002831,0.9860877651707408,0.2307088651307633,,0.4600144716818505,0.7744486470427276,0.9496191424492676,0.9554794140371257
VAE,Leiden,euclidean,500,5,0.506872751622457,0.4593765098616494,0.9860877651707408,0.5822340846061707,0.6435888950921637,0.48743546135772203,0.5279246133798677,0.9496191424492676,0.9554794140371257
PAF,kMeans-preset,euclidean,500,6,0.624103408045745,0.5823110560076036,0.9641652753815839,0.22192179560836525,,0.6360083273171723,0.6126359766744508,0.950082818035513,0.9462921920521298
PAF,kMeans,euclidean,500,4,0.6794590408266182,0.6111685159873484,0.9641652753815839,0.22192179560836525,,0.6098221540846734,0.7670501232428175,0.950082818035513,0.9462921920521298
PAF,HDBSCAN,euclidean,500,7,0.6745249400985919,0.6498525350571422,0.9641652753815839,0.22192179560836525,,0.6732223517904127,0.6758325788202068,0.950082818035513,0.9462921920521298
PAF,Leiden,euclidean,500,6,0.6033619858892224,0.5873400706789035,0.9641652753815839,0.5572255253791809,0.6744275289990851,0.6114820176533036,0.5954547840081659,0.950082818035513,0.9462921920521298
LFCC,kMeans-preset,euclidean,500,6,0.46758845582784764,0.39540269496108077,0.9947879456083377,0.35064276601172123,,0.47663305882905266,0.4588807217002949,0.970622288756983,0.9896281992948414
